Message text,Категория,Kategory
"Hello! Pay attention to the territory between the ""Tax"" and ""Tape"" on the street. Engels, there are many holidays ahead, I would like to see the city beautiful and clean.",3,False
"In Kursk, in the tract Krutoy Log (a natural monument of regional significance), a ravine is rapidly “growing”. The banks of the ravine are collapsing, the soil is eroding, trees are falling. There is a danger when the residents of the city walk, especially since the residents walk with their children. The main flow of water that erodes the ravine comes from the street. Orlovskaya opposite the house at Orlovskaya, 1. between garages (Steep log. Photo 4). Coordinates 51.749206, 36.135426. (Steep log The beginning of the ravine. Photo 5). It is necessary, first of all, to eliminate the inflow of the main water flow, and then to carry out a set of anti-erosion measures.",16,True
"Hello! Every spring and autumn in the central heating center, garbage is burned by the owners of private houses on their territory, the entire central heating center is in smoke, we residents of apartment buildings cannot open windows for ventilation, etc., we residents of apartment buildings write messages to the city leadership every year, but nothing changes . Dear governor and mayor of the city, please tell your voters when this will stop? Why do the regulatory authorities not monitor the territory of the central heating center with drones during this period?",16,False
"For more than a year now we have seen such a picture in the city center. Children play on the territory of the square, and this design can lead to traumatic situations. Please help in solving the problem.",16,False
"Abandoned building has been standing for the last 10-15 years, there is no information about the object",11,False
"Hello, it is impossible to make an appointment with a neurologist at the children's clinic number 3. At 1 month, the child had to undergo a commission. Today we are already 2 months and 4 days old, and we can’t sign up before them, despite daily calls to the registrar. There is only one answer: there is no record.",4,False
"This is the state of the public transport stop after the accident that occurred on May 16. Almost a month has passed, and no one cares before the stop. People have to stand while waiting for public transport, since there is no way to sit down.",8,False
"Good afternoon!!! I was vaccinated against covid-19 at the place of work. medical institution FGUBZ MSCh 125 FMBA of Russia MEDICAL-Sanitary unit No. 125. First vaccination on 02/17/2021, second vaccination on 03/10/2021. the address of the medical institution that did the vaccination 307251, Kursk region, Kurchatov, Kommunistichesky Ave., 38. There is still no certificate TWO MONTHS HAVE PASSED. SCAN Vaccinations are attached. I urgently need a certificate for going on vacation. I was vaccinated in advance, my wife was vaccinated in Voronezh, the next day I received a certificate of vaccination.",4,False
"Hello. I wanted to call a doctor at home (I fell ill, my temperature rose). I called the front desk, they didn't pick up the phone. As a result, I came to the polyclinic personally and I was sent to an office where people with signs of a cold are taken. There was a line of 30 people in this office, and it moved very, very slowly. Since my health was not important to stand there until the end of the day, I left. Then I went to the reception to call the doctor from there, it was around 12:30. They said that I was late, since the doctor's appointment at home takes place from 8 to 12. During this period of time, I called the reception in the hope that they would answer me. Therefore, I have a complaint, firstly, that it is impossible to call a doctor at home. Secondly, the office for examining people with signs of a cold has such a queue,",4,False
"Good afternoon. I ask that the appeal of 24.06 about poor-quality medical care be considered irrelevant. I apologize. In this case, the pensioner did not hear the doorbell. Thanks",4,False
"Boards, broken glass and frames have been lying next to the garbage containers for 2 weeks already. And this happens all the time.",16,False
"For several years already, sometimes, I feel a sharp chemical smell in the air, as if some kind of burning, I decided that I would report such cases, usually the smell appears in the evening at night, at night and early in the morning, too, sometimes you feel that you can’t open the window, I felt and April 14, 2021 at 21:00 approximately. I suspect that this is the smell from the processing of lead scrap.",16,False
"Nobody cleaned the landfill, and people continue to continue ..",16,False
"Dear Roman Vladimirovich! Saraevka, Zuevsky village council, Solntsevsky district of the Kursk region. We kindly ask you to instruct your subordinates, namely the head of the Solntsevsky district and the chairman of the Zuevsky village council, to make a fence around the cemetery where our fellow countrymen are buried in our village. There is nowhere such a shame, such a hedge as near the cemetery in our village (photo attached). We also ask you to remove the garbage accumulated in the cemetery and saw down dead trees and branches. I would very much like the fence to be like in other villages in our region and that the chairman of the village council would sometimes appear to us, who, since his appointment, has never been and has not been interested in the problems of the village. Thanks for understanding! Grateful residents of the village of Saraevka",5,False
"Hello. In general, I am satisfied with the staff of the 5th children's clinic. However, I would like to draw your attention to the fact that this polyclinic, like many others, does not issue prescriptions for preferential drugs. At the moment my child is ill, she is 1 year old. The doctor prescribed us antiviral, antipyretic suppositories, vasoconstrictor drops, cough syrup and maltofer, since hemoglobin is lower. All these drugs were given to us free of charge, but the only prescription we got was cough syrup and ibuprofen. The rest said no. It's not the first time I've encountered this, and I don't understand what's going on. If these drugs are prescribed by law, then why not! Or is it saving on suits: in a polyclinic or a committee. Now I have to go and buy everything at my own expense, this is not a small amount of money. Please look into this matter and check accordingly.",4,False
"I ask you to install a stopping pavilion (railway station). Recently there was an accident there and so that this does not happen again, I ask you to install a sign there and at least a reinforced concrete slab, and then install the pavilion itself.",8,False
"I would like that would be a bardyur on the stop. The turn was painted green and yellow. I will also ask you to hang a sign on an iron pipe, which is located at the “TURN” stop, so the sign will feel safer, you yourself understand that road signs are being stolen from us. I would also like you to remove all rubble and sand from the bus stops.",8,False
"Hello, I ran into such a problem that in the applications of Russian Railways and TsPPK there is no timetable for the Kursk-Voronezh-Kursk train. In the official application of the CPPK, this train is listed on the Kursk-Kastornoye route, in the Russian Railways application you can see the schedule for only 1 day. I ask you to study this issue with the heads of the companies and drive the correct train schedule into the program. People get confused and don't know what to eat when.",8,False
"They made the road, many thanks for that! But after they didn’t complete the improvement of the lawn, it’s also a problem to approach the garbage site. When replacing the curbstone, they dug up the ground, but apparently there was nothing to fill it with ....",11,True
When will the solid waste landfill in Chaplygina village (2 km from the city of Kursk) be reclaimed?,16,False
"Residents of the house on the street. The Red Army 28 breed poultry on the land intended for individual housing construction, the bird makes noise at night and does not allow others to sleep.",16,False
"For a month, they have never been able to get through to social protection to find out about the necessary documents for applying for child benefits. Is it possible to call them at all on other numbers.",10,False
"Hello Recently, I was “lucky” to ride a FORD minibus state number As284-46. I can make a mistake with the number, for clarification: the date of the trip is April 20, 2022, the Kursk-Tetkino route, departure from Kursk at 10:00. I do not know how this vehicle passed control for work on intercity routes, when it is not convenient and safe to move in this vehicle. Violations: the emergency exit (back door) is filled with seats, i.e. in the event of an accident, passengers will be trapped and will not be able to evacuate. It is impossible to drive in the back row, there is very little space between the seats. What work you need to do: Remove the seats from the rear rows, namely those seats that prevent the evacuation of passengers. Expand the seats (facing the aisle but not the march of traffic) so that passengers will travel in comfort. Please send confirming photos that all the shortcomings have been corrected. We should not forget the case in Voronezh and other cities when passengers did not have time to evacuate. I hope for understanding from the carrier and from the transport committee.",8,False
"Hello. I am contacting you with this question. Why does Governor Starovoit have access to public transport when paying with a Mir card is reduced by 4 rubles, but not always? For example, route 75 today, the driver manually enters 21 rubles and withdraws 21 rubles instead of 17 rubles. My child, I have four children, was not taken to any kindergarten on Magistralny, so I have to take public transport to the kindergarten on Kulakov. I travel at least four times a day, and for 21 rubles it's already 84 rubles a day. Screenshots from online Sberbank attached. You can also see the state numbers of the routes. For example, today I was driving: H816PP46 and H885NE46 Check and eliminate these shortcomings. Otherwise, I will have to contact the prosecutor's office.",8,False
"Good afternoon, today there is no ultrasound specialist in the Women's Consultation of the city hospital 3. The ultrasound doctor quit and, according to the attending physician, will not be until January 2022. There is no alternative to undergoing an ultrasound examination for pregnant women and other patients; doctors do not offer anything other than undergoing an examination in private clinics at their own expense. In such difficult epidemiological conditions, pregnant women are forced to look for clinics to undergo an ultrasound examination, which they are entitled to under their health insurance policy. Please look into the situation.",4,False
"Today, after 20:00, an unpleasant smell from the Mushroom Rainbow appeared and continued until late in the evening. This is not the first time this has been reported to you during the calendar year.",16,False
"Hello, in the road section there was no item “cleaning roads from bushes”, despite the still warm season, please accept the application in this section (I also ask you to further expand this item by adding “cleaning roads from bushes” to it) ). Throughout Nizhnyaya Embankment Street, there are sections of the road overgrown with shrubs that block the passage of an entire lane on a two-lane road. Please take action to clear the road.",3,True
"Good evening, please tell me, the payment was refused from 8 to 17, I filed for alimony in March, the child is 11 years old, I did not receive alimony, the refusal came, they write to indicate the court decision in full, although I entered the number of the decision, and there is not even such a window on public services when submitting an application, please tell me what to do?",10,False
"Good afternoon! 1. In polyclinic 5, patients cannot undergo laser therapy for otitis media, because `some` device has not been working for a long time. Why is there no such service? Why do people have to go to paid clinics? 2 In the clinic do not carry out inhalation? Why should I buy a nebulizer, prepare a solution and carry out the procedure without the supervision of a medical professional?",4,False
"After the second vaccination, which took place on June 3, the certificate did not appear on the State Services portal.",4,False
"I am writing from hopelessness, it does not work for us to write a letter to the president no matter how much I write, to the Administration of the Kursk region. namely, to Governor Starovoit V, who violates two Federal laws, you also can’t contact the Prosecutor General’s Office, everyone is sent to the region, and they unsubscribe, they misunderstood, write again, then the local government decided so, violating 2 Federal laws, everywhere everyone is sent to the place and here is the same thing, here is my letter to them. I am addressing the Governor of the Kursk region Starovoit about violations of the Federal Law. Turning to the Governor, he replied that a shutdown limit was set, how can a shutdown limit be set violating the law and the safety of thousands of citizens, he turned to the Prosecutor's Office of Kursk region, for some reason they said that they did not understand the question, probably because the Governor violates the law, but the whole Kursk region is in the dark,",3,False
"I ask you to dismantle the betan fence on the territory of kindergarten number 3 in Lgov and install a high iron fence. Kindergarten, children should walk there, but not drunkards who like to sit there in the summer, in the gazebo. You understand that the fence, which is currently set very low, can even be jumped over by a child and run away somewhere.",7,False
The clinic №№ did not accept an appointment for vaccination,4,False
"Good afternoon, Roman Vladimirovich! I would like to address you with the following question: why do you and your colleagues consider the extension of non-working days appropriate? The fact that children do not go to kindergarten and school? Are shopping malls closed? So the parents of these children go to grocery stores, use public transport, visit guests and bring the virus home ... In our area, the standard of living is already very low, and you want it to become even lower? Where else? Due to the fact that shopping centers are now closed, prices for clothes and shoes have been raised in online stores, and now, excuse me, is the season! Not to mention us adults, you need to dress and shoe your children! And at these prices, which are now present on the sites, it is almost impossible! Distance education for schoolchildren is just a quest! Children simply cannot perceive information at home on their own, And many parents are not teachers by their very nature! What are you trying to achieve by extending the weekend? I believe that we can limit ourselves to more mild restrictions, such as the closure of food courts, catering, fitness rooms, entertainment, and any public events. And what you and your colleagues are doing, I consider a simple mockery of ordinary people! Hope for understanding",6,False
"Good afternoon. I have been on parental leave since 2020. I went on maternity leave in 2019. Since August 2020, our family has been recognized as low-income in terms of income. According to 2ndfl, for the required period, income below the subsistence level per person. I receive the minimum allowance for child care, my husband's salary does not increase. Every month we are denied allowance from 3 to 7 for the eldest child, citing high incomes. I ask you to consider my request and give an answer to the e-mail why we have an excess in income. Thanks in advance! Sincerely, Agafonova Irina Rakhmanovna.",10,False
"I, Tatarenkova Nadezhda Pavlovna, on the website of the public service on 07/04/2021 and then on 08/15/2021 submitted an application for the appointment of a payment for a child from 8 to 17 years old, according to the application I received a refusal, I ask you to provide the reason for the refusal in the appropriate form, in accordance with 384 government decree .",10,False
"Hello, there was a problem with obtaining drugs for my spouse, who is a lifelong disabled person of the 2nd group. The drug is vital and its delay should not exceed a week! As of today, the delay is 4 weeks! Please solve this problem",4,False
"good afternoon! rescheduled the stop of the drama theater, extremely inconvenient, conduct a survey of residents, only someone who does not use public transport could offer such an arrangement. In the same place, the pedestrian crossing is nearby, everything is convenient, no one interferes with anyone. Take a SURVEY",8,False
Unauthorized dump next to school 43,16,False
"Hello, very dirty. From the word at all. There are mountains of bags and other plastic garbage lying around. It is clear that most likely this is the territory of the city and there is no one to clean it. But you can at least send cleaners there or make this lawn a place for subbotniks for people who are obliged to go to them.",16,False
"This mess!!!! I applied here to the portal regarding the child allowance assigned to me in the amount of 181.13 rubles - problem 88022. To confirm income and family composition for extending the allowance, I applied in March 2021 according to the law. And you answer me that the benefit is scheduled until 09/30/2021???? I received it until 09/30/2021. I can't get a good answer! Even before applying in March 2021, this allowance was assigned to me until 09/30/2021 - which you did not answer in problem 82110 So what? I submitted my documents, and the term of appointment has not changed? Why did I come then? Must be scheduled by September 30, 2022!!!",10,False
Hello! In the region of Europe on Druzhby pr. I ask you to make a withdrawal.,1,False
There is no heating in the kindergarten,7,False
"Of course, I am shocked by your decision, namely that on February 28, students leave the scientific form of education. Firstly, there are a lot of out-of-town students, and they will come to us from regions where the situation is unfavorable, therefore they will begin to contact each other and infect each other, and secondly, they will begin to walk around the mall where they will also spread and become infected with coronovirus infection. I believe that it is necessary to extend distance learning until March 13, so that on March 14, on Monday, everyone will start full-time education",7,False
"In the vicinity of the house, the problem of stray dogs has aggravated; They are especially active in the morning hours, from 5 in the morning, when there are no pedestrians, they feel like full-fledged owners, from barking, contractions, whining, they have to close the windows. I ask you to put things in order near the house and on the territory of the entire block on the street. Khutorskaya, because it is felt that somewhere they have a point of their nest here. This problem appeared this year in the winter, especially in the spring.",1,False
"Good afternoon. A huge unauthorized dump is located in the area of ​​\u200b\u200bkindergarten N4 on V. Klykov Ave, 32 (territory of an abandoned garden) Complete unsanitary conditions !!! We hope that this dump will be removed in the near future.",16,False
"Hello! On 09/06/21, through the MFC, she submitted documents for the extension of Putin's allowance for the 1st child. Today, 09/27/21, there is already silence. Getting through to social security is not realistic at all .. Nobody picks up the phone, and if they do, they talk to each other and hang up. Please tell me how to find out the result of the consideration of the application? I don’t want to go there when I’m sick, especially during a pandemic. Application number 3812233",10,False
"On the territory of the Pushkinsky shopping center there is an attraction in the form of Mickey Mouse (trampoline), due to the proximity to the entrance where there are trash cans and the conditional corner of smokers, which is under the no smoking sign, it is unbearable to be there, especially with children. Smokers do not respond to comments. Please take action! (Remove the urns or move to a more suitable place). Thanks",16,False
"Garbage dump on Gagarin Street 2 and 4 in the bushes. Nonhumans throw and pollute, but no one cleans the lawn.",16,False
"Hello! House Ryabinovaya 3v. Renting a house 2020 This is the state of the playground. Sand and grass everywhere. There are no swings. With children it is necessary to other yards. This is not a playground, but more like a barbecue, beer, but not a playground for children.",11,False
"Cancel the bus route Kurchatov - Kursk, departure from Kurchatov at 06:45. The sanitary condition of the bus is not satisfactory, everywhere is dirty and dusty. Cancel this bus and that's it, it's better to wait and go normally than in an unsanitary state. Send a reasonable answer.",8,False
Strong pungent sewer smell,16,False
"When you have already put in order the polyclinic building of the Lgovskaya Central District Hospital. It’s just terrible what’s going on in the corridor, there is a tile and linoleum along the edge, dear, I almost failed on this linoleum, the furniture is just terrible, all broken, everything has already peeled off from old age. Tiles are partially missing on the floor, which poses a threat to the elderly, please tell me how a visually impaired person will move around your hospital, do you have special tiles? I’m generally silent about lighting, you can say there is none, are you already saving on lighting? There is some dirt on the walls in the corridor, but in the hospital itself the floor is clean, it washes and it is noticeable, special thanks for this, but the furniture and everything else leaves much to be desired. Here is a situation that can happen, for example, a grandmother (80 years old) who ate walks will come, as she walks along your corridor where the nervous surface is, she will fall. I ask you to correct all the shortcomings as soon as possible and make the stay in the hospital safe for all categories of citizens.",4,False
The certificate for public services did not appear. This is the 2nd issue message. No response was given to the first message.,4,False
"I ask you to equip the north, if it can be called a square, near the railway station where the statue of the “pelican” stands. I would like you to install a fountain instead of a pelican, and install benches with lighting in a circle and, accordingly, lay this place with paving slabs. I would like the fantan to remind residents and guests of the symbols of the Kursk region, for example, as in the photograph, or you can simply make a fantan with illumination, so to speak, a singing fantan. The pelican does not need to be removed, it can be installed somewhere else, i.e. in this square but not in the center.",5,False
"Hello. On Sadovaya Street, Ivanino, for several years now, the road surface has been in a disgusting state. The car is not able to go around this section of the road, so as not to fall into a hole.",3,True
"I ask you to transfer the old bus stops free of charge to the city of Lgov and the Lgovsky district. I would like you not to throw them away for scrap, but give the city, primarily to the city of Lgov, because there are few stops in this city where there is a canopy with a bench.",8,False
"Good afternoon! I bring to your attention that in the city of Oboyan, Lenina st., 90-92V, the number of homeless dogs has recently increased dramatically. The situation develops in such a way that a hundred dogs run in whole packs of 3-7 pieces and rush not only to cars, but also to pedestrians. In the morning, when they walk the child to school, they constantly bark, growl and follow them all the way to the school. At night, their barking interferes with sleep. And today, taking the child from school, they ran and barked on the school grounds. The child ran home and the dogs ran to meet him and began to bark. The child, and I myself, were very frightened. It is already scary to let the child go for a walk on the street, because. you don't know what to expect from these dogs. I ask you to resolve this issue by trapping stray dogs.",1,False
"Good afternoon, a question from the residents of Kursk, living at the addresses: 1st Brick Lane, and 3rd Brick Lane. We have already contacted the administration many times about installing a playground at these addresses. The playground that is currently available is not complies with the standards, it is of the Soviet model, the structures are old, rusty, traumatic. Where can we ask to install a children's sports and playground for free, at the given addresses. Which department should I contact?",15,False
"Hello. I have not been paid sick leave since January. That is, the employer does not transfer my sick leave registers to the FSS service. Because of this, I can’t receive a payment, it will soon be 2 months since I handed over sick leave.",10,False
"G. Kurchatov, Gaidar street, 8. On the 3rd floor in this house there are through holes in the garbage chute. On the stairwell there are constantly unpleasant smells (stink) from the garbage chute.",16,False
Unauthorized dump in the shopping pavilion,16,False
"Date: 01/22/2022 Route: Kursk-Tetkino Departure time from the starting station: 13:15 One of the passengers carried a chandelier in this minibus, she bought a ticket for seat No. the end of the minibus, this passenger took seat number 17, I have a question for the company that is engaged in transportation, do you generally know the rules for transporting luggage, referring to the legislation of the Russian Federation, and it says this: “carry hand luggage with you for free in the amount of no more than one piece, length, the width and height of which in total do not exceed one hundred and twenty centimeters, one pair of skis in a case, children's sledges, a baby carriage ... `. The driver of this minibus has the right to arbitrarily tell passengers, who allowed him this, he has official permission, if there is, let him show. Upon arrival in the city of Kurchatov, the seats were all lost, people who were with tickets were forced to stand due to the fact that the driver picked up people at passing stops, not only were they without a ticket, but every passenger must have a ticket, so these stowaways sit on free seats that are sold to other people in the same Kurchatov, in fact, they must ride standing up, but the transportation of standing passengers is prohibited (SDA RF, 22. Transportation of people). Also, the driver of this minibus violated the order of the Governor of the Kursk region dated March 10, 2020 No. 60-rg. about the mask mode, approaching the city of Lgov, he generally talked on the phone, the weather was disgusting, so he also talked, complete negligence. In general, if you do not restore order in this direction, the prosecutor of the Russian Federation will restore order, who will be very interested in how passengers are transported with violations, and you know about it but do nothing. It is necessary to give this direction to another carrier or cancel it altogether, since we do not have worthy carriers in the region.",8,False
"When will you make repairs in the district hospital located at the sugar plant? This hospital has not seen repairs for a very long time, it's time to insert plastic windows and doors, as well as paint the walls and remove this terrible partition in the reception, make normal lighting.",4,False
"The problem lies in the lack of a playground near the houses along Sumska 50, 50a, 50b, Konoreva 4, etc. Please put a playground!!!!!!",15,False
"Good afternoon! Please pay attention to the situation with transport in the area of ​​Kavkazskaya Street. My child goes to school number 31 at 08.00 or 08.50, I go to work by 09.00. It takes 15 minutes to wait for a trolleybus in the morning, and since the transport runs rarely, it is extremely problematic to enter it. The situation is not saved by minibus No. 280, it runs every 10-15 minutes and you can get into it in the morning only if someone gets off at our stop. The difficult situation with the lack of transport has been going on for more than a year. Only trolleybuses and fixed-route taxi No. 280 run on our section of the road. There is little transport, and there are many people living there. In addition to people living in the area, many people come from other areas, because they take their children to a kindergarten located nearby. Thanks in advance!",8,False
"Please reschedule. st. Gagarin (opposite the Snezhinka shopping center) a little further behind the pedestrian. The fact is that the stop is currently located at an angle, which in winter is very dangerous for a person, because he can fall under the bus, as happened to me, though I didn’t completely fall, but only on my knees, but if it’s an old grandmother , in older people, the bones do not get old and there is no way to restore them. I ask you to move the stop further away and install a road sign.",8,False
"Opposite the residential building at the address: Kursk, st. 3rd Pervomaiskaya, 4, there are two garages. One of the residents formed a garbage dump near the garage. The dump is growing every day. There is a possibility of fire and damage to buildings in case of arson. Please help us clear the landfill.",16,False
In the polyclinic No. I can not make an appointment with a general practitioner,4,False
"On Monday, 05/24/21, the Deputy Governor of the Kursk Region, Belostotsky A., at the weekly meeting with the governor, announced that the KoviVac vaccine had arrived in the Kursk Region from the center named after. Chumakov. Please tell me which specific health care institutions in Kursk received this vaccine in order to vaccinate with this particular vaccine against covid19.",4,False
"During the last 24 hours, the incessant stench from the Mushroom Rainbow and from the scattered production waste in an agricultural field adjacent to the village of Glebovo, Kursk region. Waste from the Mushroom Rainbow is placed throughout the field, which causes a terrible stench",16,False
"When will you introduce and decorate the pavilions of the Lgov-Centre bus station? It is already impossible to look at these advertisements, they are already tired. I would also like the “Money at once” stall, which is located nearby, to be removed, it’s still ugly when some pavilions are in the city center, let the owner move to some kind of room and the stall will be removed. I also would like IP Tatarenko to work out some kind of traffic pattern buses, because private cars sometimes block the movement of buses and minibuses. For me personally, it is important that a bus arrives, but not some kind of motorists, I hope that you will somehow prohibit parking cars near the disembarkation and boarding of passengers.",8,False
flowing sewer,16,False
"Why do pensioners Alekseevka, Glushkovsky district, they cannot be vaccinated against COVID-19 or revaccinated in their village, why they are waiting for a certain number of people, but they said they won’t come, and this is vaccination if they don’t want to be vaccinated when the heads themselves don’t want to vaccinate pensioners but force them to go somewhere do you want to sit still so that they come to them ?, pensioners don’t have money to go to places where the heads of medicine want, don’t you want to follow the president’s instructions, or are you just talking about Westerners killing Russia, what are you waiting for when they kick you, what would you do maybe the government pays you little for your work or we have to pay you extra, you say pensioners will pay extra because they want to live and you don’t give a damn about them? More precisely, the Glushkovsky Central District Hospital does not give a damn, or are you helping the theory of the golden billion, where the destruction of people up to a billion is the norm?",4,False
"Good afternoon. The Committee for Social Protection of the Population provides material assistance to needy families. We are a low-income family, we receive an allowance of 174.50 rubles, we are in need. I ask you to include my family in the lists for receiving such financial assistance, and also tell me in what months it is necessary to have time to sign up? Where can you find out about this and how? Lubentseva Yulia Vladimirovna",10,False
"I ask you to restore tram car No. 5006 model 71-619K, is it really impossible to take some spare parts from the decommissioned metropolitan cars and assemble the car, they do the same in Orel and their interval is much shorter than ours. I am very sorry for the entire tram fleet of Moscow given to you, you completely killed it. In the same way, you can collect all the non-operating trams that you have and rot.",8,False
When will Moscow trams of the MTTC model enter the routes? It is possible to release trams that have not yet been redesigned to reduce the interval in traffic.,8,False
I ask you to put bus No. M 499 VN 46 on the route Lgov (AS) - Lgov-1 (along 40 years of October street) PAZik IP Kopysova. It can accommodate a lot of people and GAZ-A64R42 Next on the route along Shatokhina street.,8,False
"Good afternoon! I have three children. The oldest is 10 years old, the middle one is 5 years old and the youngest is 3 years old. On April 20, 2021, on the public service portal, she applied for payment from three to seven years, for middle and junior. Social security considered, they called and said that it was denied because. Our family has two extra cars registered. We cannot remove them from the register, because We only have sales contracts. We own only cars and a land plot, which we received when we received the status of large families. I offered to transfer the sale and purchase agreement to social security, they provided. They haven't sent me an official denial yet, for what reason I don't know. It is impossible to call them. I will also clarify that the cars are all older than 20 years of production. Where should I go to resolve this issue?",10,False
"Garbage dump along the road between the house Khutorskaya 12g to Khutorskaya 12b, if you stand with your back to the house Khutorskaya 4 and face Khutorskaya 12g, the road is on the right.",3,False
"Good afternoon. Question about the payment of a monthly allowance for a second child. I submitted a package of documents and an application through the public services portal, and the Committee for Social Protection of the Kursk Region told me that the application had not been received. Although the public services application indicates that the application has been received. Please help me to resolve the issue",10,False
"Please tell me if there is a social benefit for faithful spouses in Kursk? If so, for how many years of marriage is the payment due and in what amount?",10,False
"Hello, I have already applied about this, but the problem has been closed and it has not yet been resolved, please repair the road at the entrance to Bill's shopping center at Klykov 1a, between the monument and the shopping center",3,True
Merges chemi,16,False
"Near the village of Glebovo, the stench of the Mushroom Rainbow appeared in the morning",16,False
Tram car Tatra T3SU No. 308. The doors are in poor condition. The car itself is also very dirty. I ask you to make doors and send the result of the work.,8,False
"01/01/2021 I came to the “turn” stop to wait for a bus going along the route Lgov-Lgov 1. I arrived at 12:10 and waited until about 12:30 and there was no transport. I ask you to deal with this problem, otherwise the whole of Russia will know about our minibuses. I also ask you to attract some kind of company so that it would carry out the transportation of passengers with us since our carriers cannot cope.",8,False
"During the last two days in the evening, an unpleasant smell from the Mushroom Rainbow or from the production waste of the specified enterprise placed on the nearby agricultural field. Production waste continues to be placed throughout the field for further plowing, and the waste is fresh, just brought from the territory of the enterprise",16,False
"Hello. Near private houses located at the beginning of the 1st Zheleznodorozhny Lane (landmark water column), a couple of years ago, a local resident first organized a dump of sawn trees in his yard, which was later joined by a dump of household waste. Today, this heap is only growing in size. Garbage from it scatters all over the alley, as well as into the courtyard of a nearby high-rise building. Please take action to fix this problem.",16,False
"A container site for waste disposal has been installed at this location. During the removal of TKO, employees of the special vehicle depot deliberately leave containers on the roadway. Citizens' requests to place containers outside the roadway are not responded to. The fact is that the border of the carriageway passes near the edge of the container yard. The boundaries of the carriageway are clearly visible and a special relief has been made. But the sub employees ignore this and leave the containers outside the site. Thus creating an emergency. Since when leaving GSK-25, the review of the driver is closed by these containers. I consider it necessary to hold SAB accountable. And also warn them against leaving foreign objects (containers) on the roadway.",3,False
"Hello, I wanted to draw up a social contract for other measures to overcome heavy financial assistance, the social security said by phone, call in September, there is no money, how can I draw up a social contract?",10,False
"Since September, I have not been able to get Provera and Bisoprolol medicines at the pharmacy of Polyclinic 1 under free prescriptions. Not in stock. And it's not the end or the beginning of the year. You have to buy on a meager pension.",4,False
I ask you to start the bus on the Kurchatov-Lgov route at 16:30. It is desirable that the carrier was KURCHATOVAVTOTRANS and the bus would be LIAZ.,8,False
"Hello! Today at 16:08, a fixed-route taxi (number 133 to Orlovskaya through the center from Soyuznaya or flight) stopped people at a pedestrian crossing, although the stop was empty of cars, and the woman in position standing and voting for him at the bus stop was ignored and drove past. Please check the competence of the driver and his further compliance in this profession!",8,False
"Hello, the landfill for concealed snow on Prostornaya Street is overflowing with snow and has long gone beyond the allotted area. Today they began to fill up the road along which residents drive to their homes. A photo of the Map is attached, where the area for snow storage is highlighted in red, and in black, the road that was covered. Also, this area does not meet the standards: it is NOT on a waterproof coating and it does not have an embankment, which is written in San Pin. Thus, the environment is harmed. Please check the legality of the allocated area for snow storage. and forbid bringing snow there. Close the landfill on Prostornaya Street as soon as possible and do not list .",16,False
"Hello! I would like to know when you will stop putting a terrible vehicle on the routes. For example, I recently rode a minibus GAZ-322132 (XTH, X96), in addition to the fact that you can’t stand up there, everything rattled there and the minibus was packed. Is it really impossible for the carrier to take new equipment and write off the old one, now you can lease equipment, there are a lot of ways to purchase equipment. With all due respect to Tatarenko M.V., I have nothing against her activities, the minibuses and buses of this entrepreneur run clean and strictly on schedule, but you also understand that such minibuses cannot be allowed to run, it is convenient to let such minibuses into villages t .e.to the area on suburban routes but not on city routes.",8,False
"Good afternoon! I hope the people in charge of health care see this. The problem is that in Gorshechny in the Central District Hospital, there is simply no diagnosis and detection of COVID disease. There is one office and one doctor for the entire region, which is about 250 people a day. People stand on top of each other. What are you generally doing?? My elderly relatives, represented by grandparents, fell ill and they could not even be diagnosed!!! what is this ? Pensioners spend whole days in queues, doctors don’t care, just as heads of doctors don’t give a damn !!!! You have thousands dying. Take action. We will have to go to the media and make public all this farce, arbitrariness and indifference of doctors and other responsible persons to the elderly and sick people !!!! I ask you to carry out an unscheduled check of the Central District Hospital in the village of Gorshechnoye. Go to the red zone in the middle of the day and see how you are fine there. I hope for your prudence. Sincerely, your voter!!!",4,False
"I ask you to hang a banner “from May 9” between the tables on the bridge over the river. Seim. I also ask that to give people a festive mood, hang the pillars of the symbols of the state and the flag of victory.",5,False
I can't call a doctor. Contact with a covid patient. What to do?,4,False
Unauthorized garbage dump,16,False
"In July, I received benefits for a child from 3 to 7 in the amount of 171 rubles instead of 5000. How can I find out for what reason?",10,False
"Good morning! I want to draw your attention to how they made a new road along the street. 40 years of October, the fact is that the stop ""40 years of October"" how to go from the station was not marked with a road sign and did not even make a platform for disembarking and disembarking passengers. What is this relationship of a contractor, you have to do it as it should be, but not in such a way that you would get money and that's it. I also ask you to pay attention to the fact that on the stop. 40 years of October there is a pedestrian crossing and so lighting has not been installed, I ask you to also install lighting in this area. I hope that you will eliminate these shortcomings.",8,False
Broken stop pavilion near the Alley of Podvodnikov Street Fighters 9 Divisions,8,False
"When will you buy furniture for the polyclinic of the Lgovskaya Central District Hospital? The photo shows an office in a clinic, look at what shelves are there, and then we wonder why documents are lost. I hope that you will buy new furniture in this office and rearrange it in such a way that it would be comfortable for the patient.",4,False
